Number;Property;Title;Value;Format;State;Id;
706;7704776297-RoadSafetyOffices;Отделения Государственной инспекции безопасности дорожного движения Главного управления Министерства внутренних дел Российской Федерации по городу Москве;https://data.mos.ru/apiproxy/opendata/7704776297-otdeleniya-gosudarstvennoy-inspektsii-bezopasnosti-dorojnogo-dvijeniya-glavnogo-upravleniya/meta.csv;csv;Активный;2345;
707;7704786030-VehiclesMovementRegister;Реестр организаций, осуществляющих деятельность по перемещению транспортных средств на специализированную стоянку;https://data.mos.ru/apiproxy/opendata/7704786030-reestr-organizatsiy-osushchestvlyayushchih-deyatelnost-po-peremeshcheniyu-transportnyh-sredstv/meta.csv;csv;Активный;2983;
708;7701236617-RoadRepairPlan2017;(Архив) Выполнение плана дорожных ремонтных работ по городу Москве в 2017 году;https://data.mos.ru/apiproxy/opendata/7701236617-vypolnenie-plana-dorojnyh-remontnyh-rabot-2017/meta.csv;csv;Архивный;3141;
709;7703742961-CapitalConstructionObjects;Объекты капитального строительства;https://data.mos.ru/apiproxy/opendata/7703742961-obekty-kapitalnogo-stroitelstva/meta.csv;csv;Активный;2941;
710;7719028495-AdditionalEducationOrg;Организации дополнительного образования ДОНМ;https://data.mos.ru/apiproxy/opendata/7719028495-organizatsii-dopolnitelnogo-obrazovaniya-dogm/meta.csv;csv;Активный;3142;
711;7707089084-ScheduleSanitaryhygienicClosing2017;(Архив) График закрытия родильных домов на профилактическую санитарно-гигиеническую обработку в 2017 году;https://data.mos.ru/apiproxy/opendata/7707089084-grafik-zakrytiya-rodilnyh-domov-na-profilakticheskuyu-sanitarno-gigienicheskuyu-obrabotku-v-2017-godu/meta.csv;csv;Архивный;3011;
712;7704786030-ReysyMarshrutov;Маршруты и остановки наземного городского пассажирского транспорта (Рейсы маршрутов);https://data.mos.ru/apiproxy/opendata/7704786030-marshruty-i-ostanovki-nazemnogo-gorodskogo-passajirskogo-transporta-reysy-marshrutov/meta.csv;csv;Активный;60665;
713;7704786030-ChargingElectricStations;Зарядные станции для электромобилей;https://data.mos.ru/apiproxy/opendata/7704786030-elektrozapravki/meta.csv;csv;Активный;2985;
714;7705021556-obektykulturnogonaslediyafederal;Объекты культурного наследия федерального значения;https://data.mos.ru/apiproxy/opendata/7705021556-obekty-kulturnogo-naslediya-federalnogo-znacheniya/meta.csv;csv;Активный;62302;
715;7701679961-individuals;ТОП-50 неплательщиков по начисленным штрафам (физические лица);https://data.mos.ru/apiproxy/opendata/7701679961-top-50-neplatelshchikov-po-nachislennym-shtrafam-fizicheskie-litsa/meta.csv;csv;Активный;62341;
716;7704786030-MunicipalRoutesRegister;Реестр муниципальных маршрутов регулярных перевозок пассажиров и багажа автомобильным и наземным электрическим транспортом в городе Москве;https://data.mos.ru/apiproxy/opendata/7704786030-reestr-munitsipalnyh-marshrutov-regulyarnyh-perevozok/meta.csv;csv;Активный;3221;
717;7705031674-UchastkiMejevaniy;Участки межевания жилых кварталов;https://data.mos.ru/apiproxy/opendata/7705031674-uchastki-mejevaniya-jilyh-kvartalov/meta.csv;csv;Активный;3083;
718;7709083955-OrdersData;Данные о действующих ордерах на производство работ;https://data.mos.ru/apiproxy/opendata/7709083955-dannye-o-deystvuyushchih-orderah-na-proizvodstvo-rabot/meta.csv;csv;Активный;2855;
719;7710881420-FlowerJamFestival;(Архив) Места проведения фестиваля «Московское Лето. Цветочный Джем»;https://data.mos.ru/apiproxy/opendata/7710881420-mesta-provedeniya-festivalya-tsvetochniy-djem/meta.csv;csv;Архивный;3222;
720;7710878000-TradesresultsOIV;Результаты торгов в разрезе органов исполнительной власти города Москвы;https://data.mos.ru/apiproxy/opendata/7710878000-rezultaty-torgov-v-razreze-organov-ispolnitelnoy-vlasti-goroda-moskvy/meta.csv;csv;Активный;1262;
721;7704776297-MestaZapuskaSalyutov;(Архив) Места запуска праздничных салютов;https://data.mos.ru/apiproxy/opendata/7704776297-mesta-zapuska-prazdnichnyh-salyutov/meta.csv;csv;Архивный;3041;
722;7719028495-NonstatePreschoolInstitutions;Перечень негосударственных образовательных организаций города Москвы, реализующих программу дошкольного образования;https://data.mos.ru/apiproxy/opendata/7719028495-perechen-negosudarstvennyh-doshkolnyh-obrazovatelnyh-organizatsiy-goroda-moskvy/meta.csv;csv;Активный;2023;
723;7710881420-ShoesRepair;(Архив) Ремонт, окраска и пошив обуви;https://data.mos.ru/apiproxy/opendata/7710881420-remont-okraska-i-poshiv-obuvi/meta.csv;csv;Архивный;1765;
724;7710145589-GPZURegister;Реестр градостроительных планов земельных участков;https://data.mos.ru/apiproxy/opendata/7710145589-reestr-gradostroitelnyh-planov-zemelnyh-uchastkov/meta.csv;csv;Активный;3012;
725;7710145589-ArchitectureUrbanPlanningDecisions;Реестр свидетельств об утверждении архитектурно-градостроительных решений объектов капитального строительства;https://data.mos.ru/apiproxy/opendata/7710145589-reestr-svidetelstv-ob-utverjdenii-arhitekturno-gradostroitelnyh-resheniy-obektov-kapitalnogo-stroitelstva/meta.csv;csv;Активный;3013;
726;7710152113-CostsDivision2014;Закон об исполнении бюджета города Москвы за 2014 год. Распределение расходов по разделам и подразделам классификации расходов;https://data.mos.ru/apiproxy/opendata/7710152113-raspredelenie-rashodov-po-razdelam-i-podrazdelam-klassifikatsii-rashodov-2014/meta.csv;csv;Активный;3008;
727;7710878000-AGresults;Результаты голосований в проекте «Активный гражданин»;https://data.mos.ru/apiproxy/opendata/7710878000-rezultaty-golosovaniy-v-proekte-aktivniy-grajdanin/meta.csv;csv;Активный;3021;
728;7707089084-Registermedicalicenses;Реестр лицензий на медицинскую деятельность, выданных органами исполнительной власти субъектов Российской Федерации, осуществляющими переданные полномочия Российской Федерации в области охраны здоровья граждан;https://data.mos.ru/apiproxy/opendata/7707089084-reestr-litsenziy-na-meditsinskuyu-deyatelnost-vydannyh-departamentom-zdravoohraneniya-goroda-moskvy/meta.csv;csv;Активный;1189;
729;7710152113-MoscowPublicDebt2014;(Архив) Структура государственного долга города Москвы за 2014 год;https://data.mos.ru/apiproxy/opendata/7710152113-struktura-gosudarstvennogo-dolga-goroda-moskvy-za-2014-god/meta.csv;csv;Архивный;3023;
730;7702155262-InteractiveMap;Интерактивная карта учреждений культуры города Москвы;https://data.mos.ru/apiproxy/opendata/7702155262-interaktivnaya-karta-uchrejdeniy-kultury-goroda-moskvy/meta.csv;csv;Активный;3101;
731;7703742961-CommercialShoppingInfo;Информация о вводе торгово-бытовых объектов;https://data.mos.ru/apiproxy/opendata/7703742961-informatsiya-o-vvode-torgovo-bytovyh-obektov/meta.csv;csv;Активный;3263;
732;7704253064-jobFairs;(Архив) График проведения городских ярмарок вакансий;https://data.mos.ru/apiproxy/opendata/7704253064-grafik-provedeniya-gorodskih-yarmarok-vakansiy/meta.csv;csv;Архивный;1989;
733;7710881420-Fastfood;(Архив) Предприятия быстрого обслуживания;https://data.mos.ru/apiproxy/opendata/7710881420-predpriyatiya-bystrogo-obslujivaniya/meta.csv;csv;Архивный;1797;
734;7710168515-Tariffs2017;(Архив) Тарифы на коммунальные услуги для населения города Москвы на 2017 год;https://data.mos.ru/apiproxy/opendata/7710168515-tarify-na-kommunalnye-uslugi-dlya-naseleniya-goroda-moskvy-na-2017-god/meta.csv;csv;Архивный;3161;
735;7710881420-Seasonalcafe;Сезонные кафе при стационарных предприятиях общественного питания, расположенные на землях префектур;https://data.mos.ru/apiproxy/opendata/7710881420-sezonnye-kafe-pri-statsionarnyh-predpriyatiyah-obshchestvennogo-pitaniya/meta.csv;csv;Активный;587;
